outline1,126.161,0.003,3.001,0,-1,0,0,0
outline2,160.169,0.003,3.001,0,-1,0,0,0
outline3,187.688,0.004,3.001,0,-1,0,0,0
outline4,215.593,0.012,3,0,-1,0,0,0
outline5,249.216,0.02,3.001,0,-1,0,0,0
outline6,253.528,0.374,3.004,0,0,0,0,0
outline7,299.132,8.427,3.002,0,0,0,0,0
outline8,335.024,14.752,3.005,0,0,0,0,0
outline9,372.771,21.41,3.004,0,0,0,0,0
outline10,409.973,27.982,3.004,0,0,0,0,0
outline49,124.116,37.5,3.004,-1,0,0,0,0
outline11,447.087,34.516,3.004,0,0,0,0,0
outline12,483.069,40.892,3,0,0,0,0,0
outline13,521.587,47.687,3.003,0,0,0,0,0
outline14,566.397,55.59,3.003,0,0,0,0,0
outline15,569.5,60.324,3.003,0,0,0,0,0
outline22,604.372,65.797,3.005,0,0,0,0,0
outline47,123.82,79.518,3,0,0,0,0,0
outline50,124.126,69.312,3.002,-1,0,0,0,0
outline16,565.853,73.957,3.003,0,0,0,0,0
outline17,568.617,78.854,3.005,0,0,0,0,0
outline18,578.541,81.521,3.001,0,0,0,0,0
outline20,595.744,81.939,3.001,0,0,0,0,0
outline21,599.39,68.369,2.998,0,0,0,0,0
outline23,638.495,78.225,3.001,0,0,0,0,0
outline46,120.155,92.851,3,0,0,0,0,0
outline19,590.817,84.814,3.002,0,0,0,0,0
outline24,678.9,92.946,2.999,0,0,0,0,0
outline95,55.412,110.664,3.002,0,0,0,0,0
outline43,58.938,110.483,3,0,0,0,0,0
outline44,90.548,116.397,3,0,0,0,0,0
outline45,109.381,107.105,3,0,0,0,0,0
outline25,715.492,106.285,2.998,0,0,0,0,0
outline96,30.074,125.303,2.999,0,0,0,0,0
outline26,753.478,120.111,3.004,0,0,0,0,0
outline27,787.514,132.508,3.001,0,0,0,0,0
outline51,0.002,148.284,3.002,-1,0,0,0,0
outline221,1.472,143.64,2.999,0,0,0,0,0
outline97,4.711,139.947,2.997,0,0,0,0,0
outline28,825.097,146.192,3.005,0,0,0,0,0
outline29,859.459,158.709,2.999,0,0,0,0,0
outline52,0,174.364,3.003,-1,0,0,0,0
outline30,902.589,174.408,3.001,0,0,0,0,0
outline31,906.505,176.217,3.001,0,0,0,0,0
outline53,0,202.54,2.999,-1,0,0,0,0
outline32,935.359,192.897,3.005,0,0,0,0,0
outline33,959.782,207,3.006,0,0,0,0,0
outline54,-0.002,234.07,3.005,-1,0,0,0,0
outline231,1.579,238.687,3.002,0,0,0,0,0
outline75,4.819,242.249,3.004,0,0,0,0,0
outline34,987.123,222.788,3.002,0,0,0,0,0
outline35,1013.06,237.779,3.004,0,0,0,0,0
outline76,30.383,257.015,3.002,0,0,0,0,0
outline77,56.086,271.852,3.005,0,0,0,0,0
outline194,1000.32,263.936,3.006,0,0,0,0,0
outline78,78.784,284.997,3.004,0,0,0,0,0
outline230,82.406,288.777,2.997,0,0,0,0,0
outline116,974.134,311.151,3.004,1,0,0,0,0
outline192,975.198,307.44,3.008,0,0,0,0,0
outline193,986.275,288.247,3.007,0,0,0,0,0
outline152,948.661,364.528,3.004,0,0,0,0,0
outline151,972.483,350.758,2.999,0,0,0,0,0
outline114,974.125,347.655,3.004,1,0,0,0,0
outline115,974.121,329.405,3,1,0,0,0,0
outline99,56.751,400.281,3,0,0,0,0,0
outline98,78.714,387.614,2.995,0,0,0,0,0
outline220,82.341,383.906,2.999,0,0,0,0,0
outline155,894.932,400.543,2.999,0,0,0,0,0
outline154,917.32,387.618,3.004,0,0,0,0,0
outline195,920.548,383.9,3,0,0,0,0,0
outline153,924.818,378.294,2.998,0,0,0,0,0
outline100,31.975,414.595,3.003,0,0,0,0,0
outline156,865.925,417.285,2.999,0,0,0,0,0
outline55,0.007,438.644,2.998,-1,0,0,0,0
outline219,1.49,434.002,3.001,0,0,0,0,0
outline101,4.736,430.327,2.995,0,0,0,0,0
