126.158,0.000551367,126.158,9.2532
160.165,0.000703378,160.165,7.89351
187.684,0.000826391,187.684,7.79325
215.59,0.000951128,215.59,14.6776
249.211,0.00110142,249.211,21.3333
253.528,0.378802,253.326,1.52417
299.104,8.41533,297.206,19.1764
335.028,14.7499,334.018,20.48
372.771,21.4052,371.659,27.712
409.966,27.9637,407.009,44.7346
447.082,34.5085,446.134,39.8863
483.055,40.8517,476.991,75.2404
521.588,47.6463,515.226,83.7274
566.403,55.5487,560.061,91.5151
569.44,60.3151,607.694,70.5645
565.794,73.9231,609.389,85.6037
568.622,78.8221,561.264,106.281
578.555,81.4836,569.319,115.951
590.838,84.775,580.9,121.863
595.737,81.9466,580.166,77.7742
599.376,68.3661,592.936,66.6404
604.389,65.7565,590.44,104.082
638.514,78.177,622.305,122.709
678.918,92.8833,658.668,148.516
715.523,106.207,689.222,178.469
753.507,120.032,727.558,191.33
787.544,132.42,759.225,210.22
825.127,146.1,795.964,226.228
859.499,158.61,827.236,247.25
902.625,174.307,870.947,261.34
906.552,176.138,865.936,246.484
935.417,192.804,886.422,277.664
959.835,206.902,910.61,292.164
987.174,222.686,937.152,309.333
1013.12,237.665,957.085,334.727
83.907,1588.41,83.6303,1597.35
101.356,1588.95,98.9222,1617.28
121.843,1590.71,118.008,1616.93
143.245,1593.84,134.835,1634.17
163.674,1598.1,149.644,1665.38
255.761,1412.99,257.279,1396.24
264.477,1413.78,243.58,1644.33
123.916,79.5281,16.2891,49.7127
120.223,92.859,113.221,68.8348
58.9575,110.715,97.5005,-98.3388
90.6006,116.549,19.2047,-26.7555
109.438,107.164,73.7686,35.5691
124.158,37.5005,62.158,37.5005
124.158,69.315,73.158,69.315
0,148.284,-14.2241,148.284
0,174.362,-15.2979,174.362
0,202.54,-14.2971,202.54
0,234.07,-15.1773,234.07
-0.000915241,438.644,2.00279,438.644
-0.00116988,467.102,7.26785,467.102
-0.00144393,497.73,9.62955,497.73
-0.00168283,524.43,19.8165,524.43
-0.00259808,729.006,18.9964,729.006
-0.00259808,758.888,42.0577,758.888
-0.00259808,789.096,26.1306,789.096
-0.00259808,814.792,25.0433,814.792
-0.00351332,1019.37,18.223,1019.37
0,1041.79,14.5098,1041.79
0,1079.11,20.8349,1079.11
-0.00428092,1105.15,14.0384,1105.15
-0.00519617,1309.73,30.2152,1309.72
0,1338.38,31.0439,1338.38
0,1371.82,34.2334,1371.83
-0.00519617,1395.51,34.2658,1395.52
83.8142,1455.26,82.8142,1455.26
83.8142,1483.45,91.8142,1483.45
83.8142,1513.59,95.9142,1513.59
83.8142,1540.34,93.8142,1540.34
4.76312,242.32,41.4931,178.706
30.3284,257.081,65.1274,196.808
56.0352,271.923,92.6324,208.536
78.749,285.037,98.5056,250.818
4.76223,532.682,37.1099,476.654
32.2378,548.545,64.8531,492.053
57.6231,563.201,88.1236,510.372
78.7473,575.397,104.133,531.428
4.76052,823.042,54.6395,736.649
30.3741,837.83,72.0057,765.728
56.1605,852.719,91.7702,791.041
78.7464,865.759,109.39,812.683
4.75964,1113.4,35.1877,1060.71
28.9694,1127.38,56.5635,1079.58
55.2635,1142.56,78.9091,1101.61
78.7447,1156.12,104.466,1111.58
4.75793,1403.76,25.5414,1367.79
26.7915,1416.49,47.5248,1380.58
51.9257,1431,67.4016,1404.19
78.7439,1446.48,90.4899,1426.13
