24.1604,709.555,-11.1519,648.391
4.761,720.755,-32.2503,656.648
78.7456,968.401,36.4375,895.119
27.1342,998.198,-8.62766,936.254
58.4439,980.122,17.7035,909.565
4.7597,1011.12,-31.7289,947.927
78.7443,1258.76,49.0203,1207.27
27.7838,1288.18,3.98386,1247.59
53.6023,1273.04,128.792,1402.17
4.7584,1301.48,-16.7875,1264.48
974.157,311.149,951.157,311.148
974.156,347.654,943.156,347.654
974.156,329.401,939.156,329.401
838.199,439.004,827.199,439.004
838.199,466.133,812.199,466.133
838.199,495.217,812.199,495.217
838.199,524.435,811.199,524.435
754.378,584.184,748.378,584.184
754.378,610.543,734.378,610.543
754.378,639.956,730.378,639.956
754.378,669.616,723.378,669.616
670.557,729.364,660.557,729.364
670.557,752.574,632.557,752.574
670.557,784.127,627.557,784.127
670.557,814.795,615.557,814.795
586.737,874.544,547.737,874.544
586.737,902.794,536.737,902.794
586.737,930.232,538.737,930.23
586.736,959.976,538.736,959.974
502.916,1019.72,453.916,1019.72
502.916,1046.69,450.916,1046.69
502.916,1074.13,452.916,1074.13
502.916,1105.16,440.916,1105.16
419.096,1164.9,374.096,1164.9
419.095,1221.79,360.095,1221.79
419.096,1192.66,353.096,1192.66
419.095,1250.34,359.095,1250.34
335.275,1310.08,293.275,1310.08
335.275,1339.61,278.275,1339.61
335.275,1369.71,275.275,1369.71
335.275,1395.52,283.275,1395.52
251.455,1426.61,215.455,1426.61
251.454,1462.19,195.454,1462.19
251.455,1439.95,217.455,1439.95
251.454,1489.62,184.454,1489.62
251.454,1513.63,195.454,1513.63
251.454,1540.7,189.454,1540.7
948.588,364.416,1015.34,480.025
972.424,350.654,1032.21,454.202
924.751,378.178,991.73,494.19
894.86,400.435,959.624,512.613
917.256,387.505,982.186,499.968
865.855,417.181,928.387,525.493
843.27,430.22,907.583,541.617
833.436,532.685,888.041,627.264
784.013,561.219,835.118,649.736
813.255,544.336,862.378,629.42
759.45,575.4,816.135,673.582
723.681,692.838,760.845,757.208
749.615,677.865,793.158,753.283
699.921,706.556,731.186,760.712
675.629,720.58,713.572,786.304
640.54,837.625,659.213,869.968
665.794,823.045,691.096,866.871
591.808,865.76,604.102,887.054
616.08,851.747,633.003,881.059
581.974,968.225,595.634,991.885
532.902,996.557,531.853,994.74
553.761,984.513,552.529,982.379
507.988,1010.94,504.408,1004.74
498.153,1113.41,492.324,1103.31
444.867,1144.17,438.286,1132.77
475.866,1126.27,472.616,1120.64
424.167,1156.12,422.837,1153.82
414.332,1258.59,406.172,1244.45
364.13,1287.57,355.802,1273.14
393.148,1270.82,383.489,1254.09
340.346,1301.3,336.016,1293.8
330.512,1403.77,330.012,1402.9
301.399,1420.57,296.568,1412.2
272.287,1437.38,268.207,1430.31
246.691,1548.95,247.691,1550.68
195.073,1578.75,191.993,1573.42
220.94,1563.81,226.77,1573.91
172.705,1591.66,177.035,1599.16
79.5197,1551.86,57.7099,1552.11
79.7217,1569.81,58.0244,1570.05
79.8861,1584.42,62.6758,1584.61
1000.28,263.899,1046.3,290.468
975.157,307.417,1015.87,330.92
986.235,288.229,1024.03,310.049
920.504,383.88,964.504,403.88
839.636,433.978,882.636,453.978
836.683,529.06,870.683,549.06
755.816,579.158,794.816,599.158
752.862,674.24,775.862,694.24
671.995,724.338,689.995,744.338
669.042,819.42,667.042,839.42
588.175,869.518,576.175,889.518
585.221,964.601,559.221,984.601
504.354,1014.7,472.354,1034.7
501.401,1109.78,455.401,1129.78
420.533,1159.88,380.533,1179.88
417.58,1254.96,368.58,1274.96
336.713,1305.06,291.713,1325.06
333.759,1400.14,287.759,1420.14
249.938,1545.32,224.938,1565.32
168.937,1595.65,147.937,1615.65
1.51577,143.658,-42.2542,125.658
82.3818,383.921,41.5818,365.921
1.51467,434.019,-23.1553,416.019
82.3803,674.282,58.0803,656.282
1.51317,724.38,-12.6568,706.38
82.3793,964.643,34.0793,946.643
1.51208,1014.74,-21.5679,996.74
82.3778,1255,61.5778,1237
1.51058,1305.1,-11.0694,1287.1
82.3767,1545.37,71.6767,1527.37
1.51554,238.695,64.9755,230.695
82.3823,288.794,106.082,280.794
1.51424,529.056,48.2742,521.056
82.381,579.155,114.381,571.155
1.51294,819.417,56.5729,811.417
82.3797,869.516,110.68,861.516
1.51164,1109.78,25.8716,1101.78
82.3784,1159.88,86.9784,1151.88
1.51035,1400.14,27.1603,1392.14
82.3771,1450.24,79.2771,1442.24
