47.0913,132.916,13.9913,168.916
902.019,361.997,738.019,439.997
29.9975,818.76,50.0975,727.76
556.5,959.838,593.5,945.838
24.9949,1320.5,43.4949,1270.5
304.853,1395.49,317.853,1355.49
