flatness293,307.409,5.335,6.35,0,0,1,-1,-1
flatness260,357.409,5.335,6.35,0,0,1,-1,-1
flatness156,607.409,5.335,6.35,0,0,1,-1,-1
flatness163,657.409,5.335,6.35,0,0,1,-1,-1
flatness154,907.409,5.335,6.35,0,0,1,-1,-1
flatness199,957.409,5.335,6.35,0,0,1,-1,-1
flatness389,1157.41,5.335,6.35,0,0,1,-1,-1
flatness348,1207.41,5.335,6.35,0,0,1,-1,-1
flatness375,1257.41,5.335,6.35,0,0,1,-1,-1
flatness338,1457.41,5.335,6.35,0,0,1,-1,-1
flatness360,1507.41,5.335,6.35,0,0,1,-1,-1
flatness330,1557.41,5.335,6.35,0,0,1,-1,-1
flatness240,57.409,55.335,6.35,0,0,1,-1,-1
flatness226,107.409,55.335,6.35,0,0,1,-1,-1
flatness298,307.409,55.335,6.35,0,0,1,-1,-1
flatness271,357.409,55.335,6.35,0,0,1,-1,-1
flatness210,407.409,55.335,6.35,0,0,1,-1,-1
flatness202,557.409,55.335,6.35,0,0,1,-1,-1
flatness295,607.409,55.335,6.35,0,0,1,-1,-1
flatness214,657.409,55.335,6.35,0,0,1,-1,-1
flatness195,857.409,55.335,6.35,0,0,1,-1,-1
flatness182,907.409,55.335,6.35,0,0,1,-1,-1
flatness157,957.409,55.335,6.35,0,0,1,-1,-1
flatness384,1157.41,55.335,6.35,0,0,1,-1,-1
flatness324,1207.41,55.335,6.35,0,0,1,-1,-1
flatness370,1257.41,55.335,6.35,0,0,1,-1,-1
flatness385,1457.41,55.335,6.35,0,0,1,-1,-1
flatness328,1507.41,55.335,6.35,0,0,1,-1,-1
flatness306,1557.41,55.335,6.35,0,0,1,-1,-1
flatness285,7.409,105.335,6.35,0,0,1,-1,-1
flatness183,57.409,105.335,6.35,0,0,1,-1,-1
flatness169,107.409,105.335,6.35,0,0,1,-1,-1
flatness190,157.409,105.335,6.35,0,0,1,-1,-1
flatness181,207.409,105.335,6.35,0,0,1,-1,-1
flatness159,257.409,105.335,6.35,0,0,1,-1,-1
flatness245,307.409,105.335,6.35,0,0,1,-1,-1
flatness278,357.409,105.335,6.35,0,0,1,-1,-1
flatness299,407.409,105.335,6.35,0,0,1,-1,-1
flatness206,457.409,105.335,6.35,0,0,1,-1,-1
flatness267,507.409,105.335,6.35,0,0,1,-1,-1
flatness149,557.409,105.335,6.35,0,0,1,-1,-1
flatness243,607.409,105.335,6.35,0,0,1,-1,-1
flatness280,657.409,105.335,6.35,0,0,1,-1,-1
flatness176,707.409,105.335,6.35,0,0,1,-1,-1
flatness164,757.409,105.335,6.35,0,0,1,-1,-1
flatness173,807.409,105.335,6.35,0,0,1,-1,-1
flatness294,857.409,105.335,6.35,0,0,1,-1,-1
flatness151,907.409,105.335,6.35,0,0,1,-1,-1
flatness251,957.409,105.335,6.35,0,0,1,-1,-1
flatness307,1007.41,105.335,6.35,0,0,1,-1,-1
flatness316,1057.41,105.335,6.35,0,0,1,-1,-1
flatness357,1107.41,105.335,6.35,0,0,1,-1,-1
flatness304,1157.41,105.335,6.35,0,0,1,-1,-1
flatness380,1207.41,105.335,6.35,0,0,1,-1,-1
flatness321,1257.41,105.335,6.35,0,0,1,-1,-1
flatness355,1307.41,105.335,6.35,0,0,1,-1,-1
flatness323,1357.41,105.335,6.35,0,0,1,-1,-1
flatness377,1407.41,105.335,6.35,0,0,1,-1,-1
flatness337,1457.41,105.335,6.35,0,0,1,-1,-1
flatness344,1507.41,105.335,6.35,0,0,1,-1,-1
flatness362,1557.41,105.335,6.35,0,0,1,-1,-1
flatness232,7.409,155.335,6.35,0,0,1,-1,-1
flatness282,57.409,155.335,6.35,0,0,1,-1,-1
flatness268,107.409,155.335,6.35,0,0,1,-1,-1
flatness223,157.409,155.335,6.35,0,0,1,-1,-1
flatness279,207.409,155.335,6.35,0,0,1,-1,-1
flatness230,257.409,155.335,6.35,0,0,1,-1,-1
flatness187,307.409,155.335,6.35,0,0,1,-1,-1
flatness225,357.409,155.335,6.35,0,0,1,-1,-1
flatness246,407.409,155.335,6.35,0,0,1,-1,-1
flatness200,457.409,155.335,6.35,0,0,1,-1,-1
flatness205,507.409,155.335,6.35,0,0,1,-1,-1
flatness247,557.409,155.335,6.35,0,0,1,-1,-1
flatness216,607.409,155.335,6.35,0,0,1,-1,-1
flatness220,657.409,155.335,6.35,0,0,1,-1,-1
flatness276,707.409,155.335,6.35,0,0,1,-1,-1
flatness185,757.409,155.335,6.35,0,0,1,-1,-1
flatness270,807.409,155.335,6.35,0,0,1,-1,-1
flatness242,857.409,155.335,6.35,0,0,1,-1,-1
flatness218,907.409,155.335,6.35,0,0,1,-1,-1
flatness227,957.409,155.335,6.35,0,0,1,-1,-1
flatness332,1007.41,155.335,6.35,0,0,1,-1,-1
flatness339,1057.41,155.335,6.35,0,0,1,-1,-1
flatness369,1107.41,155.335,6.35,0,0,1,-1,-1
flatness379,1157.41,155.335,6.35,0,0,1,-1,-1
flatness320,1207.41,155.335,6.35,0,0,1,-1,-1
flatness345,1257.41,155.335,6.35,0,0,1,-1,-1
flatness313,1307.41,155.335,6.35,0,0,1,-1,-1
flatness347,1357.41,155.335,6.35,0,0,1,-1,-1
flatness317,1407.41,155.335,6.35,0,0,1,-1,-1
flatness346,1457.41,155.335,6.35,0,0,1,-1,-1
flatness372,1507.41,155.335,6.35,0,0,1,-1,-1
flatness390,1557.41,155.335,6.35,0,0,1,-1,-1
flatness301,1607.41,155.335,6.35,0,0,1,-1,-1
flatness231,57.409,205.335,6.35,0,0,1,-1,-1
flatness209,107.409,205.335,6.35,0,0,1,-1,-1
flatness290,157.409,205.335,6.35,0,0,1,-1,-1
flatness228,207.409,205.335,6.35,0,0,1,-1,-1
flatness254,257.409,205.335,6.35,0,0,1,-1,-1
flatness287,307.409,205.335,6.35,0,0,1,-1,-1
flatness168,357.409,205.335,6.35,0,0,1,-1,-1
flatness188,407.409,205.335,6.35,0,0,1,-1,-1
flatness222,457.409,205.335,6.35,0,0,1,-1,-1
flatness257,507.409,205.335,6.35,0,0,1,-1,-1
flatness192,557.409,205.335,6.35,0,0,1,-1,-1
flatness286,607.409,205.335,6.35,0,0,1,-1,-1
flatness292,657.409,205.335,6.35,0,0,1,-1,-1
flatness221,707.409,205.335,6.35,0,0,1,-1,-1
flatness186,757.409,205.335,6.35,0,0,1,-1,-1
flatness215,807.409,205.335,6.35,0,0,1,-1,-1
flatness180,857.409,205.335,6.35,0,0,1,-1,-1
flatness283,907.409,205.335,6.35,0,0,1,-1,-1
flatness300,957.409,205.335,6.35,0,0,1,-1,-1
flatness356,1007.41,205.335,6.35,0,0,1,-1,-1
flatness365,1057.41,205.335,6.35,0,0,1,-1,-1
flatness374,1107.41,205.335,6.35,0,0,1,-1,-1
