176.04,822.731,169.29,826.628
190.719,848.156,176.492,856.37
206.803,876.014,188.826,886.393
221.93,902.216,203.984,912.577
237.566,929.298,222.968,937.726
65.727,520.749,109.122,504.955
77.912,554.227,121.088,538.513
91.926,592.731,125.018,580.686
104.982,628.601,122.886,622.085
119.968,669.776,125.588,667.731
134.294,709.136,130.762,710.422
148.3,747.618,150.306,746.888
161.271,783.256,166.004,781.533
174.209,818.803,164.895,822.193
68.337,515.736,67.9633,514.342
75.094,513.925,73.5551,508.183
81.851,512.114,81.7928,511.897
78.727,484.999,123.65,472.964
81.703,496.107,120.974,485.582
84.68,507.215,117.226,498.492
60.254,485.808,71.8678,529.141
67.041,483.989,80.823,535.44
73.828,482.171,87.0208,531.423
0.287,169.705,71.3692,157.172
8.002,213.463,89.9005,199.022
14.119,248.153,85.0714,235.644
21.209,288.367,89.5222,276.321
27.887,326.238,98.5482,313.779
35.553,369.716,93.5371,359.492
41.756,404.895,107.504,393.303
48.579,443.595,111.994,432.413
55.487,482.771,125.854,470.363
-0.091,42.335,107.194,42.335
-0.091,70.62,96.444,70.62
-0.091,102.434,86.7258,102.434
-0.091,165.388,85.2836,165.388
1588.45,7.864,1599.07,7.18256
1590.04,32.646,1602.71,30.7122
1595.61,69.13,1601.3,67.5795
1607.09,111.227,1631.95,101.594
1617.53,138.174,1647.18,123.85
1629.66,163.283,1659.49,145.448
1647.32,192.82,1681.8,167.157
1669.14,222.14,1710.45,184.613
1690.62,245.785,1732.43,207.806
1413.35,338.825,1421.14,338.483
1413.77,348.406,1437.14,347.381
322.48,887.898,286.403,1002.32
350.985,896.886,274.272,941.066
366.812,924.368,81.1274,1088.89
92.497,36.526,42.8424,-30.0108
106.981,25.717,110.627,30.6024
1.909,40.335,1.909,95.3238
35.507,40.335,35.4933,40.3764
71.56,40.335,71.5433,40.3501
148.549,83.819,148.538,83.8214
174.907,83.819,174.907,83.819
211.769,83.819,211.769,83.819
233.624,83.819,233.624,83.819
350.746,0,350.746,0
379.16,0,379.16,0
438.909,83.82,439.403,50.852
460.614,84.145,457.24,-256.35
493.307,83.821,493.303,83.7903
523.984,83.821,523.972,83.7901
607.277,0,607.277,0
640.19,0,640.19,-19.9558
583.734,0.001,583.732,133.546
669.522,0.002,669.522,-17.2134
729.271,83.822,729.253,83.7873
754.167,83.822,754.173,83.788
785.763,83.822,785.754,83.7858
814.346,83.822,814.333,83.7805
895.295,0,895.279,-0.0412155
929.524,0,929.522,-45.5195
874.095,0.003,874.095,0.003
