126.158,0.000551367,126.158,6.52972
160.165,0.000703378,160.165,5.22917
187.684,0.000826391,187.684,7.17644
215.59,0.000951128,215.59,12.1092
249.211,0.00110142,249.211,20.8233
253.528,0.378802,253.382,1.20832
299.104,8.41533,297.711,16.3141
335.028,14.7499,334.408,18.2672
372.771,21.4052,372.052,25.4813
409.966,27.9637,407.164,43.8543
447.082,34.5085,446.228,39.3503
483.055,40.8517,477.33,73.3163
521.588,47.6463,515.323,83.1736
566.403,55.5487,560.091,91.344
569.44,60.3151,606.078,70.1315
565.794,73.9231,610.122,85.7999
568.622,78.8221,561.63,104.915
578.555,81.4836,569.848,113.978
590.838,84.775,580.875,121.956
595.737,81.9466,579.825,77.6828
599.376,68.3661,591.662,66.2991
604.389,65.7565,591.05,102.405
638.514,78.177,622.679,121.681
678.918,92.8833,658.253,149.657
715.523,106.207,689.777,176.943
753.507,120.032,727.996,190.125
787.544,132.42,758.991,210.863
825.127,146.1,796.373,225.105
859.499,158.61,827.12,247.568
902.625,174.307,870.655,262.142
906.552,176.138,865.869,246.6
935.417,192.804,886.422,277.664
959.835,206.902,910.476,292.396
987.174,222.686,937.634,308.498
1013.12,237.665,958.817,331.727
83.907,1588.41,83.6234,1597.57
101.356,1588.95,99.709,1608.12
121.843,1590.71,118.008,1616.93
143.245,1593.84,136.958,1623.99
163.674,1598.1,151.6,1656
255.761,1412.99,257.263,1396.42
264.477,1413.78,244.463,1634.59
123.916,79.5281,16.0086,49.635
120.223,92.859,113.414,69.4957
58.9575,110.715,98.0157,-101.133
90.6006,116.549,18.0868,-28.9993
109.438,107.164,73.1663,34.3602
124.158,37.5005,62.158,37.5005
124.158,69.315,72.158,69.315
0,148.284,-11.9119,148.284
0,174.362,-16.0309,174.362
0,202.54,-13.0791,202.54
0,234.07,-14.014,234.07
-0.000915241,438.644,3.81114,438.644
-0.00116988,467.102,9.02673,467.102
-0.00144393,497.73,12.3353,497.73
-0.00168283,524.43,21.4756,524.43
-0.00259808,729.006,19.3004,729.006
-0.00259808,758.888,46.31,758.888
-0.00259808,789.096,31.3305,789.096
-0.00259808,814.792,27.1986,814.792
-0.00351332,1019.37,21.0219,1019.37
0,1041.79,16.2711,1041.79
0,1079.11,24.5295,1079.11
-0.00428092,1105.15,16.6916,1105.15
-0.00519617,1309.73,35.5114,1309.72
0,1338.38,32.29,1338.38
0,1371.82,35.4218,1371.83
-0.00519617,1395.51,36.4156,1395.52
83.8142,1455.26,82.8142,1455.26
83.8142,1483.45,94.8142,1483.45
83.8142,1513.59,97.8142,1513.59
83.8142,1540.34,96.7142,1540.34
4.76312,242.32,46.4099,170.19
30.3284,257.081,69.6726,188.936
56.0352,271.923,92.7064,208.408
78.749,285.037,98.6466,250.574
4.76223,532.682,35.9888,478.596
32.2378,548.545,66.7352,488.793
57.6231,563.201,89.2736,508.38
78.7473,575.397,102.868,533.619
4.76052,823.042,51.1614,742.673
30.3741,837.83,73.6469,762.886
56.1605,852.719,92.3442,790.047
78.7464,865.759,108.774,813.75
4.75964,1113.4,35.5978,1060
28.9694,1127.38,57.408,1078.12
55.2635,1142.56,79.8094,1100.06
78.7447,1156.12,104.841,1110.93
4.75793,1403.76,26.3273,1366.43
26.7915,1416.49,47.7998,1380.1
51.9257,1431,70.2567,1399.24
78.7439,1446.48,89.4903,1427.86
55.4691,110.759,-1.66068,11.8047
30.1164,125.396,-21.6644,35.7064
4.7636,140.033,-46.0736,51.9776
56.7697,400.368,15.7204,329.267
78.7482,387.679,44.0666,327.608
32.012,414.662,-4.21052,351.92
4.7623,430.394,-28.3563,373.029
52.705,693.075,16.6309,630.592
78.7469,678.04,38.6445,608.579
24.1604,709.555,-9.32169,651.561
4.761,720.755,-26.5162,666.58
78.7456,968.401,43.7844,907.845
27.1342,998.198,-0.847803,949.73
58.4439,980.122,25.4015,922.897
4.7597,1011.12,-21.5104,965.624
78.7443,1258.76,62.8297,1231.19
27.7838,1288.18,19.0055,1273.21
53.6023,1273.04,143.337,1427.15
4.7584,1301.48,-2.51039,1289
974.157,311.149,942.156,311.148
974.156,347.654,936.156,347.654
974.156,329.401,930.156,329.401
838.199,439.004,823.199,439.004
838.199,466.133,809.199,466.133
838.199,495.217,811.199,495.217
838.199,524.435,810.199,524.435
754.378,584.184,749.378,584.184
754.378,610.543,735.378,610.543
754.378,639.956,733.378,639.956
754.378,669.616,729.378,669.616
670.557,729.364,665.557,729.364
670.557,752.574,641.557,752.574
670.557,784.127,634.557,784.127
670.557,814.795,626.557,814.795
586.737,874.544,560.737,874.544
586.737,902.794,550.737,902.794
586.737,930.232,552.737,930.231
586.736,959.976,554.736,959.975
502.916,1019.72,471.916,1019.72
