176.04,822.731,177.772,821.731
190.719,848.156,184.974,851.473
206.803,876.014,196.558,881.929
221.93,902.216,211.716,908.113
237.566,929.298,230.7,933.262
65.727,520.749,120.883,500.674
77.912,554.227,132.585,534.328
91.926,592.731,136.161,576.63
104.982,628.601,134.206,617.965
119.968,669.776,136.025,663.932
134.294,709.136,141.199,706.623
148.3,747.618,159.539,743.527
161.271,783.256,175.237,778.173
174.209,818.803,174.128,818.833
68.337,515.736,67.4838,512.553
75.094,513.925,73.0755,506.394
81.851,512.114,81.3199,510.132
78.727,484.999,135.909,469.679
81.703,496.107,133.141,482.321
84.68,507.215,129.299,495.257
60.254,485.808,71.4083,527.427
67.041,483.989,80.3633,533.724
73.828,482.171,86.5612,529.707
0.287,169.705,86.5424,154.497
8.002,213.463,104.698,196.412
14.119,248.153,99.5783,233.086
21.209,288.367,103.641,273.831
27.887,326.238,112.205,311.371
35.553,369.716,106.806,357.152
41.756,404.895,120.482,391.015
48.579,443.595,124.681,430.176
55.487,482.771,138.153,468.194
-0.091,42.335,122.909,42.335
-0.091,70.62,111.909,70.62
-0.091,102.434,101.909,102.434
-0.091,165.388,99.909,165.388
1588.45,7.864,1618.45,5.93891
1590.04,32.646,1621,27.9197
1595.61,69.13,1617.78,63.0844
1607.09,111.227,1646.31,96.0312
1617.53,138.174,1651.76,121.636
1629.66,163.283,1662.89,143.414
1647.32,192.82,1683.93,165.575
1669.14,222.14,1711.45,183.705
1690.62,245.785,1733.43,206.898
1413.35,338.825,1430.82,338.059
1413.77,348.406,1446.82,346.957
322.48,887.898,287.987,997.292
350.985,896.886,281.576,936.859
366.812,924.368,87.9999,1084.94
92.497,36.526,46.1455,-25.5847
106.981,25.717,114.049,35.1886
1.909,40.335,1.912,40.383
35.507,40.335,35.509,40.371
71.56,40.335,71.559,40.345
148.549,83.819,148.553,83.817
174.907,83.819,174.903,83.82
211.769,83.819,211.771,83.84
233.624,83.819,233.624,83.819
350.746,0,350.75,-0.002
379.16,0,379.162,-0.001
438.909,83.82,439.433,48.8278
460.614,84.145,457.225,-257.802
493.307,83.821,493.318,83.789
523.984,83.821,523.984,83.821
607.277,0,607.278,-0.014
640.19,0,640.19,-19.9999
583.734,0.001,583.732,133.001
669.522,0.002,669.522,-16.9981
729.271,83.822,729.271,83.822
754.167,83.822,754.188,83.789
785.763,83.822,785.763,83.822
814.346,83.822,814.348,83.782
895.295,0,895.295,-0.039
929.524,0,929.522,-42.9998
874.095,0.003,874.095,0.003
959.882,0.003,959.883,-0.039
1019.63,83.823,1019.63,83.764
1041.69,83.823,1041.69,83.776
1078.55,83.823,1078.55,27.8226
1104.71,83.824,1104.71,26.824
1186.47,0,1186.47,-0.029
1225.97,0,1225.97,-33
1164.46,0.004,1164.46,-0.03
1250.24,0.004,1250.25,-0.031
1309.99,83.825,1309.99,83.8
1331.94,83.825,1331.94,83.793
1373.41,83.825,1373.42,83.805
1395.07,83.825,1395.07,83.806
1480.77,0,1480.77,-1
1454.82,0.005,1454.82,-6.995
109.26,25.912,168.316,-8.18606
118.531,41.969,189.736,0.860205
131.182,63.882,195.636,26.6688
139.765,78.748,206.871,40.0037
387.41,4.763,452.297,-32.7005
399.347,25.438,461.289,-10.3232
421.881,64.469,499.95,19.3932
430.126,78.749,495.383,41.0707
677.771,4.764,731.81,-26.4358
690.191,26.276,753.432,-10.235
710.804,61.98,781.226,21.3186
720.487,78.75,776.86,46.2002
968.132,4.766,1021.27,-25.9165
980.486,26.163,1037.29,-6.63379
999.95,59.877,1050,30.9714
1010.85,78.752,1060.04,50.3465
1258.49,4.767,1292.38,-14.8114
1271.3,26.94,1293.66,14.0307
1289.62,58.674,1299.72,52.8449
1301.21,78.753,1318.38,68.8441
273.075,25.631,334.529,61.1119
253.766,59.075,320.152,97.4058
242.407,78.748,300.343,112.2
575.484,4.764,602.662,20.4558
563.712,25.153,593.489,42.3437
544.404,58.597,569.533,73.1055
532.769,78.749,554.264,91.1595
865.846,4.765,879.323,12.5462
851.449,29.701,853.668,30.9821
834.563,58.948,844.429,64.6444
823.129,78.751,808.902,70.5363
1156.21,4.767,1154.48,3.7664
1143.42,26.911,1132.02,20.331
1125.91,57.24,1102.98,43.9996
1113.49,78.752,1082.33,60.7616
1446.57,4.767,1425.94,-7.145
1432.92,28.405,1409.69,14.9931
1416.66,56.564,1387.66,39.8244
1403.85,78.753,1373.99,61.5134
369.081,926.35,369.081,926.35
398.238,926.35,398.238,926.35
427.395,926.35,427.395,926.35
438.906,922.02,438.904,922.09
463.106,922.02,463.106,922.02
496.018,922.02,496.015,995.02
524.337,922.021,524.335,992.021
584.087,838.2,584.085,894.2
611.212,838.201,611.212,838.201
644.124,838.201,644.127,838.256
669.517,838.201,669.515,838.257
729.268,754.381,729.265,754.412
756.721,754.381,756.72,786.38
790.002,754.382,790.002,754.413
814.698,754.382,814.701,754.43
874.449,670.562,874.449,670.562
897.174,670.562,897.174,670.562
934.667,670.562,934.666,694.562
959.879,670.563,959.878,707.563
1019.63,586.742,1019.63,594.742
1041.78,586.743,1041.78,586.754
1076.48,586.743,1076.48,586.773
1105.06,586.743,1105.06,586.787
1164.81,502.923,1164.81,502.938
1190.07,502.923,1190.07,534.923
1227.14,502.924,1227.14,502.939
1250.24,502.924,1250.24,502.951
1309.99,419.104,1309.99,419.104
1338.11,419.104,1338.1,419.149
1367.73,419.104,1367.73,478.104
1395.42,419.105,1395.42,493.105
1426.01,335.284,1426.01,335.353
1451.96,335.284,1451.96,401.284
1483.35,335.285,1483.35,335.37
1511.47,335.285,1511.47,335.38
1540.6,335.285,1540.6,335.401
1600.35,251.465,1600.35,251.579
1627.76,251.465,1627.76,366.465
1664.87,251.466,1664.87,251.597
1688.13,251.466,1688.13,251.592
575.302,843.272,593.596,853.834
560.081,869.635,577.447,879.661
545.389,895.083,556.933,901.748
532.587,917.258,535.587,918.99
720.483,759.453,714.831,756.19
691.499,809.654,687.95,807.605
705.219,785.891,698.639,782.092
677.767,833.438,675.548,832.157
865.664,675.634,838.285,659.826
856.144,692.122,825.849,674.632
837.598,724.246,812.353,709.67
822.948,749.619,800.154,736.458
995.624,618.176,951.687,592.799
1010.85,591.814,973.491,570.241
982.116,641.574,945.822,620.619
968.129,665.799,945.134,652.522
1156.03,507.995,1127.47,491.504
1142.51,531.411,1106.88,510.839
1127.54,557.336,1098.98,540.844
1113.31,581.98,1087.78,567.238
1301.21,424.176,1287.08,416.013
1289.24,444.895,1284.48,442.147
1272.92,473.173,1248.83,459.26
1258.49,498.161,1239.16,486.999
1437.29,356.116,1454.89,366.276
1415.53,393.805,1412.07,391.806
1427.79,372.565,1435.72,377.145
1403.67,414.341,1402.8,413.841
1580.64,275.46,1603,288.375
1591.57,256.537,1639.89,284.442
1562.76,306.427,1608.06,332.576
1548.85,330.522,1575.25,345.761
1551.77,4.3,1551.63,-7.69847
1568.08,4.116,1567.99,-3.99525
1584.38,3.933,1584.2,-12.065
1595.33,252.903,1635.33,302.903
1545.23,333.77,1585.23,383.77
1304.96,420.542,1304.96,420.535
1400.05,417.589,1410.05,467.589
1159.78,504.361,1159.78,504.329
1254.87,501.408,1244.87,551.408
1014.6,588.18,1014.6,588.152
1109.68,585.228,1109.68,585.207
869.422,672,853.422,722
964.504,669.047,931.504,719.047
724.241,755.819,723.241,805.819
819.323,752.866,811.323,802.866
579.06,839.638,588.06,889.638
674.142,836.686,674.142,836.698
433.88,923.458,437.88,973.458
528.962,920.505,552.962,970.505
383.785,1.516,406.785,-39.484
674.147,1.517,702.147,-39.483
964.507,1.518,1007.51,-39.482
1254.87,1.52,1284.87,-39.48
143.523,82.382,176.523,41.382
433.883,82.383,482.883,41.383
724.245,82.384,765.245,41.384
1014.61,82.385,1054.61,41.385
1304.97,82.387,1314.97,41.387
579.109,1.516,593.109,19.516
869.47,1.518,859.47,19.518
1159.83,1.519,1159.83,1.497
1450.19,1.52,1440.19,19.52
238.649,82.382,267.649,100.382
529.01,82.383,544.01,100.383
819.371,82.384,814.371,100.384
1109.73,82.386,1079.73,100.386
1400.09,82.387,1400.09,82.366
291.575,900.426,335.411,976.355
240.298,930.03,288.171,1012.95
265.863,915.27,311.12,993.657
